"Plot Title: 2250096"
"#","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 2250096, SEN S/N: 2250096)","Temp, °C (LGR S/N: 2250096, SEN S/N: 2250096)","Batt, V (LGR S/N: 2250096, SEN S/N: 2250096)","Coupler Detached (LGR S/N: 2250096)","Coupler Attached (LGR S/N: 2250096)","Host Connected (LGR S/N: 2250096)","Stopped (LGR S/N: 2250096)","End Of File (LGR S/N: 2250096)"
3848,01/17/09 06:45:00 PM,75901,2.195,3.46,,,,,
3849,01/17/09 07:00:00 PM,75910,2.195,3.46,,,,,
3850,01/17/09 07:15:00 PM,75930,2.195,3.46,,,,,
3851,01/17/09 07:30:00 PM,75959,2.195,3.46,,,,,
3852,01/17/09 07:45:00 PM,75938,2.088,3.46,,,,,
3853,01/17/09 08:00:00 PM,75967,2.088,3.46,,,,,
3854,01/17/09 08:15:00 PM,75996,2.088,3.46,,,,,
3855,01/17/09 08:30:00 PM,76026,2.088,3.46,,,,,
3856,01/17/09 08:45:00 PM,76024,1.980,3.46,,,,,
3857,01/17/09 09:00:00 PM,76024,1.980,3.46,,,,,
3858,01/17/09 09:15:00 PM,76043,1.980,3.46,,,,,
3859,01/17/09 09:30:00 PM,76041,1.872,3.46,,,,,
3860,01/17/09 09:45:00 PM,76070,1.872,3.46,,,,,
3861,01/17/09 10:00:00 PM,76051,1.872,3.46,,,,,
3862,01/17/09 10:15:00 PM,76068,1.764,3.46,,,,,
3863,01/17/09 10:30:00 PM,76058,1.764,3.46,,,,,
3864,01/17/09 10:45:00 PM,76048,1.764,3.46,,,,,
3865,01/17/09 11:00:00 PM,76076,1.656,3.46,,,,,
3866,01/17/09 11:15:00 PM,76085,1.656,3.46,,,,,
3867,01/17/09 11:30:00 PM,76095,1.656,3.46,,,,,
3868,01/17/09 11:45:00 PM,76093,1.548,3.46,,,,,
3869,01/18/09 12:00:00 AM,76103,1.548,3.46,,,,,
3870,01/18/09 12:15:00 AM,76093,1.548,3.43,,,,,
3871,01/18/09 12:30:00 AM,76081,1.439,3.43,,,,,
3872,01/18/09 12:45:00 AM,76100,1.439,3.43,,,,,
3873,01/18/09 01:00:00 AM,76110,1.439,3.43,,,,,
3874,01/18/09 01:15:00 AM,76098,1.330,3.43,,,,,
3875,01/18/09 01:30:00 AM,76128,1.330,3.43,,,,,
3876,01/18/09 01:45:00 AM,76128,1.330,3.43,,,,,
3877,01/18/09 02:00:00 AM,76147,1.330,3.43,,,,,
3878,01/18/09 02:15:00 AM,76125,1.221,3.43,,,,,
3879,01/18/09 02:30:00 AM,76155,1.221,3.43,,,,,
3880,01/18/09 02:45:00 AM,76155,1.221,3.43,,,,,
3881,01/18/09 03:00:00 AM,76153,1.112,3.43,,,,,
3882,01/18/09 03:15:00 AM,76133,1.112,3.43,,,,,
3883,01/18/09 03:30:00 AM,76143,1.112,3.43,,,,,
3884,01/18/09 03:45:00 AM,76150,1.003,3.43,,,,,
3885,01/18/09 04:00:00 AM,76131,1.003,3.43,,,,,
3886,01/18/09 04:15:00 AM,76121,1.003,3.43,,,,,
3887,01/18/09 04:30:00 AM,76111,1.003,3.43,,,,,
3888,01/18/09 04:45:00 AM,76109,0.893,3.43,,,,,
3889,01/18/09 05:00:00 AM,76079,0.893,3.43,,,,,
3890,01/18/09 05:15:00 AM,76079,0.893,3.43,,,,,
3891,01/18/09 05:30:00 AM,76070,0.893,3.43,,,,,
3892,01/18/09 05:45:00 AM,76079,0.893,3.43,,,,,
3893,01/18/09 06:00:00 AM,76067,0.784,3.43,,,,,
3894,01/18/09 06:15:00 AM,76067,0.784,3.43,,,,,
3895,01/18/09 06:30:00 AM,76087,0.784,3.43,,,,,
3896,01/18/09 06:45:00 AM,76087,0.784,3.43,,,,,
3897,01/18/09 07:00:00 AM,76106,0.784,3.43,,,,,
3898,01/18/09 07:15:00 AM,76104,0.674,3.43,,,,,
3899,01/18/09 07:30:00 AM,76094,0.674,3.43,,,,,
3900,01/18/09 07:45:00 AM,76094,0.674,3.43,,,,,
3901,01/18/09 08:00:00 AM,76094,0.674,3.43,,,,,
3902,01/18/09 08:15:00 AM,76094,0.674,3.43,,,,,
3903,01/18/09 08:30:00 AM,76104,0.674,3.43,,,,,
3904,01/18/09 08:45:00 AM,76114,0.674,3.43,,,,,
3905,01/18/09 09:00:00 AM,76134,0.674,3.43,,,,,
3906,01/18/09 09:15:00 AM,76153,0.674,3.43,,,,,
3907,01/18/09 09:30:00 AM,76173,0.674,3.43,,,,,
3908,01/18/09 09:45:00 AM,76163,0.674,3.43,,,,,
3909,01/18/09 10:00:00 AM,76180,0.563,3.43,,,,,
3910,01/18/09 10:15:00 AM,76200,0.563,3.43,,,,,
3911,01/18/09 10:30:00 AM,76180,0.563,3.43,,,,,
3912,01/18/09 10:45:00 AM,76180,0.563,3.43,,,,,
3913,01/18/09 11:00:00 AM,76141,0.563,3.43,,,,,
3914,01/18/09 11:15:00 AM,76141,0.563,3.43,,,,,
3915,01/18/09 11:30:00 AM,76112,0.563,3.43,,,,,
3916,01/18/09 11:45:00 AM,76082,0.563,3.43,,,,,
3917,01/18/09 12:00:00 PM,76053,0.563,3.43,,,,,
3918,01/18/09 12:15:00 PM,76043,0.563,3.43,,,,,
3919,01/18/09 12:30:00 PM,76024,0.563,3.43,,,,,
3920,01/18/09 12:45:00 PM,76014,0.563,3.43,,,,,
3921,01/18/09 01:00:00 PM,75996,0.674,3.43,,,,,
3922,01/18/09 01:15:00 PM,75977,0.674,3.43,,,,,
3923,01/18/09 01:30:00 PM,75969,0.784,3.43,,,,,
3924,01/18/09 01:45:00 PM,75952,0.893,3.43,,,,,
3925,01/18/09 02:00:00 PM,75954,1.003,3.43,,,,,
3926,01/18/09 02:15:00 PM,75959,1.221,3.43,,,,,
3927,01/18/09 02:30:00 PM,75951,1.330,3.43,,,,,
3928,01/18/09 02:45:00 PM,75924,1.439,3.46,,,,,
3929,01/18/09 03:00:00 PM,75929,1.656,3.46,,,,,
3930,01/18/09 03:15:00 PM,75931,1.764,3.46,,,,,
3931,01/18/09 03:30:00 PM,75933,1.872,3.46,,,,,
3932,01/18/09 03:45:00 PM,75916,1.980,3.46,,,,,
3933,01/18/09 04:00:00 PM,75908,2.088,3.46,,,,,
3934,01/18/09 04:15:00 PM,75908,2.088,3.46,,,,,
3935,01/18/09 04:30:00 PM,75901,2.195,3.46,,,,,
3936,01/18/09 04:45:00 PM,75901,2.195,3.46,,,,,
3937,01/18/09 05:00:00 PM,75910,2.195,3.46,,,,,
3938,01/18/09 05:15:00 PM,75940,2.195,3.46,,,,,
3939,01/18/09 05:30:00 PM,75950,2.195,3.46,,,,,
3940,01/18/09 05:45:00 PM,75969,2.195,3.46,,,,,
3941,01/18/09 06:00:00 PM,75959,2.195,3.46,,,,,
3942,01/18/09 06:15:00 PM,75969,2.195,3.46,,,,,
3943,01/18/09 06:30:00 PM,75969,2.195,3.46,,,,,
3944,01/18/09 06:45:00 PM,75979,2.195,3.46,,,,,
3945,01/18/09 07:00:00 PM,75987,2.088,3.46,,,,,
3946,01/18/09 07:15:00 PM,75977,2.088,3.46,,,,,
3947,01/18/09 07:30:00 PM,75967,2.088,3.46,,,,,
3948,01/18/09 07:45:00 PM,75957,2.088,3.46,,,,,
3949,01/18/09 08:00:00 PM,75965,1.980,3.46,,,,,
3950,01/18/09 08:15:00 PM,75984,1.980,3.46,,,,,
3951,01/18/09 08:30:00 PM,75994,1.980,3.46,,,,,
3952,01/18/09 08:45:00 PM,75992,1.872,3.46,,,,,
3953,01/18/09 09:00:00 PM,75982,1.872,3.46,,,,,
3954,01/18/09 09:15:00 PM,75992,1.872,3.46,,,,,
3955,01/18/09 09:30:00 PM,76009,1.764,3.46,,,,,
3956,01/18/09 09:45:00 PM,76029,1.764,3.46,,,,,
3957,01/18/09 10:00:00 PM,76019,1.764,3.46,,,,,
3958,01/18/09 10:15:00 PM,76036,1.656,3.46,,,,,
3959,01/18/09 10:30:00 PM,76027,1.656,3.46,,,,,
3960,01/18/09 10:45:00 PM,76027,1.656,3.46,,,,,
3961,01/18/09 11:00:00 PM,76005,1.548,3.46,,,,,
3962,01/18/09 11:15:00 PM,76015,1.548,3.46,,,,,
3963,01/18/09 11:30:00 PM,76005,1.548,3.46,,,,,
3964,01/18/09 11:45:00 PM,76002,1.439,3.43,,,,,
3965,01/19/09 12:00:00 AM,75993,1.439,3.43,,,,,
3966,01/19/09 12:15:00 AM,75993,1.439,3.43,,,,,
3967,01/19/09 12:30:00 AM,75990,1.330,3.43,,,,,
3968,01/19/09 12:45:00 AM,75981,1.330,3.43,,,,,
3969,01/19/09 01:00:00 AM,75961,1.330,3.43,,,,,
3970,01/19/09 01:15:00 AM,75981,1.330,3.43,,,,,
3971,01/19/09 01:30:00 AM,75951,1.330,3.43,,,,,
3972,01/19/09 01:45:00 AM,75959,1.221,3.43,,,,,
3973,01/19/09 02:00:00 AM,75988,1.221,3.43,,,,,
3974,01/19/09 02:15:00 AM,75988,1.221,3.43,,,,,
3975,01/19/09 02:30:00 AM,75969,1.221,3.43,,,,,
3976,01/19/09 02:45:00 AM,75986,1.112,3.43,,,,,
3977,01/19/09 03:00:00 AM,75986,1.112,3.43,,,,,
3978,01/19/09 03:15:00 AM,75996,1.112,3.43,,,,,
3979,01/19/09 03:30:00 AM,76005,1.112,3.43,,,,,
3980,01/19/09 03:45:00 AM,76015,1.112,3.43,,,,,
3981,01/19/09 04:00:00 AM,76013,1.003,3.43,,,,,
3982,01/19/09 04:15:00 AM,76033,1.003,3.43,,,,,
3983,01/19/09 04:30:00 AM,76033,1.003,3.43,,,,,
3984,01/19/09 04:45:00 AM,76052,1.003,3.43,,,,,
3985,01/19/09 05:00:00 AM,76033,1.003,3.43,,,,,
3986,01/19/09 05:15:00 AM,76023,1.003,3.43,,,,,
3987,01/19/09 05:30:00 AM,76040,0.893,3.43,,,,,
3988,01/19/09 05:45:00 AM,76040,0.893,3.43,,,,,
3989,01/19/09 06:00:00 AM,76040,0.893,3.43,,,,,
3990,01/19/09 06:15:00 AM,76040,0.893,3.43,,,,,
3991,01/19/09 06:30:00 AM,76040,0.893,3.43,,,,,
3992,01/19/09 06:45:00 AM,76040,0.893,3.43,,,,,
3993,01/19/09 07:00:00 AM,76021,0.893,3.43,,,,,
3994,01/19/09 07:15:00 AM,76018,0.784,3.43,,,,,
3995,01/19/09 07:30:00 AM,76038,0.784,3.43,,,,,
3996,01/19/09 07:45:00 AM,76057,0.784,3.43,,,,,
3997,01/19/09 08:00:00 AM,76048,0.784,3.43,,,,,
3998,01/19/09 08:15:00 AM,76057,0.784,3.43,,,,,
3999,01/19/09 08:30:00 AM,76057,0.784,3.43,,,,,
4000,01/19/09 08:45:00 AM,76057,0.784,3.43,,,,,
4001,01/19/09 09:00:00 AM,76048,0.784,3.43,,,,,
4002,01/19/09 09:15:00 AM,76057,0.784,3.43,,,,,
4003,01/19/09 09:30:00 AM,76057,0.784,3.43,,,,,
4004,01/19/09 09:45:00 AM,76057,0.784,3.43,,,,,
4005,01/19/09 10:00:00 AM,76036,0.674,3.43,,,,,
4006,01/19/09 10:15:00 AM,76036,0.674,3.43,,,,,
4007,01/19/09 10:30:00 AM,76026,0.674,3.43,,,,,
4008,01/19/09 10:45:00 AM,76008,0.784,3.43,,,,,
4009,01/19/09 11:00:00 AM,75999,0.784,3.43,,,,,
4010,01/19/09 11:15:00 AM,75999,0.784,3.43,,,,,
4011,01/19/09 11:30:00 AM,75959,0.784,3.43,,,,,
4012,01/19/09 11:45:00 AM,75950,0.784,3.43,,,,,
4013,01/19/09 12:00:00 PM,75930,0.784,3.43,,,,,
4014,01/19/09 12:15:00 PM,75913,0.893,3.43,,,,,
4015,01/19/09 12:30:00 PM,75913,0.893,3.43,,,,,
4016,01/19/09 12:45:00 PM,75876,1.003,3.43,,,,,
4017,01/19/09 01:00:00 PM,75858,1.112,3.43,,,,,
4018,01/19/09 01:15:00 PM,75851,1.221,3.43,,,,,
4019,01/19/09 01:30:00 PM,75834,1.330,3.46,,,,,
4020,01/19/09 01:45:00 PM,75838,1.548,3.46,,,,,
4021,01/19/09 02:00:00 PM,75850,1.656,3.46,,,,,
4022,01/19/09 02:15:00 PM,75852,1.764,3.46,,,,,
4023,01/19/09 02:30:00 PM,75835,1.872,3.46,,,,,
4024,01/19/09 02:45:00 PM,75818,1.980,3.46,,,,,
4025,01/19/09 03:00:00 PM,75842,2.195,3.46,,,,,
4026,01/19/09 03:15:00 PM,75854,2.303,3.46,,,,,
4027,01/19/09 03:30:00 PM,75844,2.303,3.46,,,,,
4028,01/19/09 03:45:00 PM,75856,2.410,3.46,,,,,
4029,01/19/09 04:00:00 PM,75848,2.517,3.46,,,,,
4030,01/19/09 04:15:00 PM,75848,2.517,3.46,,,,,
4031,01/19/09 04:30:00 PM,75858,2.517,3.46,,,,,
4032,01/19/09 04:45:00 PM,75851,2.624,3.46,,,,,
4033,01/19/09 05:00:00 PM,75860,2.624,3.46,,,,,
4034,01/19/09 05:15:00 PM,75880,2.624,3.46,,,,,
4035,01/19/09 05:30:00 PM,75870,2.624,3.46,,,,,
4036,01/19/09 05:45:00 PM,75900,2.624,3.46,,,,,
4037,01/19/09 06:00:00 PM,75858,2.517,3.46,,,,,
4038,01/19/09 06:15:00 PM,75878,2.517,3.46,,,,,
4039,01/19/09 06:30:00 PM,75888,2.517,3.46,,,,,
4040,01/19/09 06:45:00 PM,75897,2.517,3.46,,,,,
4041,01/19/09 07:00:00 PM,75907,2.517,3.46,,,,,
4042,01/19/09 07:15:00 PM,75888,2.517,3.46,,,,,
4043,01/19/09 07:30:00 PM,75905,2.410,3.46,,,,,
4044,01/19/09 07:45:00 PM,75915,2.410,3.46,,,,,
4045,01/19/09 08:00:00 PM,75934,2.410,3.46,,,,,
4046,01/19/09 08:15:00 PM,75934,2.410,3.46,,,,,
4047,01/19/09 08:30:00 PM,75932,2.303,3.46,,,,,
4048,01/19/09 08:45:00 PM,75922,2.303,3.46,,,,,
4049,01/19/09 09:00:00 PM,75962,2.303,3.46,,,,,
4050,01/19/09 09:15:00 PM,75952,2.303,3.46,,,,,
4051,01/19/09 09:30:00 PM,75950,2.195,3.46,,,,,
4052,01/19/09 09:45:00 PM,75959,2.195,3.46,,,,,
4053,01/19/09 10:00:00 PM,75987,2.088,3.46,,,,,
4054,01/19/09 10:15:00 PM,75967,2.088,3.46,,,,,
4055,01/19/09 10:30:00 PM,75977,2.088,3.46,,,,,
4056,01/19/09 10:45:00 PM,75965,1.980,3.46,,,,,
4057,01/19/09 11:00:00 PM,75984,1.980,3.46,,,,,
4058,01/19/09 11:15:00 PM,75984,1.980,3.46,,,,,
4059,01/19/09 11:30:00 PM,75982,1.872,3.46,,,,,
4060,01/19/09 11:45:00 PM,75982,1.872,3.46,,,,,
4061,01/20/09 12:00:00 AM,75982,1.872,3.46,,,,,
4062,01/20/09 12:15:00 AM,75982,1.872,3.46,,,,,
4063,01/20/09 12:30:00 AM,75980,1.764,3.46,,,,,
4064,01/20/09 12:45:00 AM,75990,1.764,3.46,,,,,
4065,01/20/09 01:00:00 AM,75990,1.764,3.46,,,,,
4066,01/20/09 01:15:00 AM,75987,1.656,3.46,,,,,
4067,01/20/09 01:30:00 AM,76017,1.656,3.46,,,,,
4068,01/20/09 01:45:00 AM,76017,1.656,3.46,,,,,
4069,01/20/09 02:00:00 AM,76034,1.548,3.46,,,,,
4070,01/20/09 02:15:00 AM,76034,1.548,3.46,,,,,
4071,01/20/09 02:30:00 AM,76034,1.548,3.46,,,,,
4072,01/20/09 02:45:00 AM,76034,1.548,3.46,,,,,
4073,01/20/09 03:00:00 AM,76032,1.439,3.43,,,,,
4074,01/20/09 03:15:00 AM,76032,1.439,3.43,,,,,
4075,01/20/09 03:30:00 AM,76042,1.439,3.43,,,,,
4076,01/20/09 03:45:00 AM,76051,1.439,3.43,,,,,
4077,01/20/09 04:00:00 AM,76049,1.330,3.43,,,,,
4078,01/20/09 04:15:00 AM,76039,1.330,3.43,,,,,
4079,01/20/09 04:30:00 AM,76039,1.330,3.43,,,,,
4080,01/20/09 04:45:00 AM,76049,1.330,3.43,,,,,
4081,01/20/09 05:00:00 AM,76059,1.330,3.43,,,,,
4082,01/20/09 05:15:00 AM,76067,1.221,3.43,,,,,
4083,01/20/09 05:30:00 AM,76067,1.221,3.43,,,,,
4084,01/20/09 05:45:00 AM,76057,1.221,3.43,,,,,
4085,01/20/09 06:00:00 AM,76067,1.221,3.43,,,,,
4086,01/20/09 06:15:00 AM,76067,1.221,3.43,,,,,
4087,01/20/09 06:30:00 AM,76084,1.112,3.43,,,,,
4088,01/20/09 06:45:00 AM,76064,1.112,3.43,,,,,
4089,01/20/09 07:00:00 AM,76084,1.112,3.43,,,,,
4090,01/20/09 07:15:00 AM,76084,1.112,3.43,,,,,
4091,01/20/09 07:30:00 AM,76103,1.112,3.43,,,,,
4092,01/20/09 07:45:00 AM,76111,1.003,3.43,,,,,
4093,01/20/09 08:00:00 AM,76140,1.003,3.43,,,,,
4094,01/20/09 08:15:00 AM,76140,1.003,3.43,,,,,
4095,01/20/09 08:30:00 AM,76150,1.003,3.43,,,,,
4096,01/20/09 08:45:00 AM,76160,1.003,3.43,,,,,
4097,01/20/09 09:00:00 AM,76180,1.003,3.43,,,,,
4098,01/20/09 09:15:00 AM,76177,0.893,3.43,,,,,
4099,01/20/09 09:30:00 AM,76168,0.893,3.43,,,,,
4100,01/20/09 09:45:00 AM,76158,0.893,3.43,,,,,
4101,01/20/09 10:00:00 AM,76168,0.893,3.43,,,,,
4102,01/20/09 10:15:00 AM,76158,0.893,3.43,,,,,
4103,01/20/09 10:30:00 AM,76138,0.893,3.43,,,,,
4104,01/20/09 10:45:00 AM,76138,0.893,3.43,,,,,
4105,01/20/09 11:00:00 AM,76109,0.893,3.43,,,,,
4106,01/20/09 11:15:00 AM,76089,0.893,3.43,,,,,
4107,01/20/09 11:30:00 AM,76050,0.893,3.43,,,,,
4108,01/20/09 11:45:00 AM,76040,0.893,3.43,,,,,
4109,01/20/09 12:00:00 PM,76021,0.893,3.43,,,,,
4110,01/20/09 12:15:00 PM,75984,1.003,3.43,,,,,
4111,01/20/09 12:30:00 PM,75964,1.003,3.43,,,,,
4112,01/20/09 12:45:00 PM,75947,1.112,3.43,,,,,
4113,01/20/09 01:00:00 PM,75949,1.221,3.43,,,,,
4114,01/20/09 01:15:00 PM,75912,1.330,3.43,,,,,
4115,01/20/09 01:30:00 PM,75904,1.439,3.46,,,,,
4116,01/20/09 01:45:00 PM,75907,1.548,3.46,,,,,
4117,01/20/09 02:00:00 PM,75892,1.764,3.46,,,,,
4118,01/20/09 02:15:00 PM,75874,1.872,3.46,,,,,
4119,01/20/09 02:30:00 PM,75896,1.980,3.46,,,,,
4120,01/20/09 02:45:00 PM,75889,2.088,3.46,,,,,
4121,01/20/09 03:00:00 PM,75893,2.303,3.46,,,,,
4122,01/20/09 03:15:00 PM,75895,2.410,3.46,,,,,
4123,01/20/09 03:30:00 PM,75878,2.517,3.46,,,,,
4124,01/20/09 03:45:00 PM,75888,2.517,3.46,,,,,
4125,01/20/09 04:00:00 PM,75880,2.624,3.46,,,,,
4126,01/20/09 04:15:00 PM,75900,2.624,3.46,,,,,
4127,01/20/09 04:30:00 PM,75902,2.730,3.46,,,,,
4128,01/20/09 04:45:00 PM,75912,2.730,3.46,,,,,
4129,01/20/09 05:00:00 PM,75902,2.730,3.46,,,,,
4130,01/20/09 05:15:00 PM,75912,2.730,3.46,,,,,
4131,01/20/09 05:30:00 PM,75900,2.624,3.46,,,,,
4132,01/20/09 05:45:00 PM,75929,2.624,3.46,,,,,
4133,01/20/09 06:00:00 PM,75939,2.624,3.46,,,,,
4134,01/20/09 06:15:00 PM,75959,2.624,3.46,,,,,
4135,01/20/09 06:30:00 PM,75959,2.624,3.46,,,,,
4136,01/20/09 06:45:00 PM,75956,2.517,3.46,,,,,
4137,01/20/09 07:00:00 PM,75976,2.517,3.46,,,,,
4138,01/20/09 07:15:00 PM,75976,2.517,3.46,,,,,
4139,01/20/09 07:30:00 PM,75964,2.410,3.46,,,,,
4140,01/20/09 07:45:00 PM,75964,2.410,3.46,,,,,
4141,01/20/09 08:00:00 PM,75974,2.410,3.46,,,,,
4142,01/20/09 08:15:00 PM,75971,2.303,3.46,,,,,
4143,01/20/09 08:30:00 PM,75962,2.303,3.46,,,,,
4144,01/20/09 08:45:00 PM,75971,2.303,3.46,,,,,
4145,01/20/09 09:00:00 PM,75959,2.195,3.46,,,,,
4146,01/20/09 09:15:00 PM,75989,2.195,3.46,,,,,
4147,01/20/09 09:30:00 PM,75987,2.088,3.46,,,,,
4148,01/20/09 09:45:00 PM,75996,2.088,3.46,,,,,
4149,01/20/09 10:00:00 PM,75996,2.088,3.46,,,,,
4150,01/20/09 10:15:00 PM,75984,1.980,3.46,,,,,
4151,01/20/09 10:30:00 PM,76024,1.980,3.46,,,,,
4152,01/20/09 10:45:00 PM,76011,1.872,3.46,,,,,
4153,01/20/09 11:00:00 PM,75972,1.872,3.46,,,,,
4154,01/20/09 11:15:00 PM,75982,1.872,3.46,,,,,
4155,01/20/09 11:30:00 PM,75990,1.764,3.46,,,,,
4156,01/20/09 11:45:00 PM,76009,1.764,3.46,,,,,
4157,01/21/09 12:00:00 AM,75987,1.656,3.46,,,,,
4158,01/21/09 12:15:00 AM,75978,1.656,3.46,,,,,
4159,01/21/09 12:30:00 AM,75987,1.656,3.46,,,,,
4160,01/21/09 12:45:00 AM,75965,1.548,3.46,,,,,
4161,01/21/09 01:00:00 AM,75936,1.548,3.46,,,,,
4162,01/21/09 01:15:00 AM,75934,1.439,3.43,,,,,
4163,01/21/09 01:30:00 AM,75934,1.439,3.43,,,,,
4164,01/21/09 01:45:00 AM,75914,1.439,3.43,,,,,
4165,01/21/09 02:00:00 AM,75912,1.330,3.43,,,,,
4166,01/21/09 02:15:00 AM,75902,1.330,3.43,,,,,
4167,01/21/09 02:30:00 AM,75902,1.330,3.43,,,,,
4168,01/21/09 02:45:00 AM,75870,1.221,3.43,,,,,
4169,01/21/09 03:00:00 AM,75870,1.221,3.43,,,,,
4170,01/21/09 03:15:00 AM,75870,1.221,3.43,,,,,
4171,01/21/09 03:30:00 AM,75868,1.112,3.43,,,,,
4172,01/21/09 03:45:00 AM,75858,1.112,3.43,,,,,
4173,01/21/09 04:00:00 AM,75849,1.112,3.43,,,,,
4174,01/21/09 04:15:00 AM,75856,1.003,3.43,,,,,
4175,01/21/09 04:30:00 AM,75846,1.003,3.43,,,,,
4176,01/21/09 04:45:00 AM,75827,1.003,3.43,,,,,
4177,01/21/09 05:00:00 AM,75807,1.003,3.43,,,,,
4178,01/21/09 05:15:00 AM,75815,0.893,3.43,,,,,
4179,01/21/09 05:30:00 AM,75815,0.893,3.43,,,,,
4180,01/21/09 05:45:00 AM,75834,0.893,3.43,,,,,
4181,01/21/09 06:00:00 AM,75822,0.784,3.43,,,,,
4182,01/21/09 06:15:00 AM,75822,0.784,3.43,,,,,
4183,01/21/09 06:30:00 AM,75812,0.784,3.43,,,,,
4184,01/21/09 06:45:00 AM,75822,0.784,3.43,,,,,
4185,01/21/09 07:00:00 AM,75822,0.784,3.43,,,,,
4186,01/21/09 07:15:00 AM,75812,0.784,3.43,,,,,
4187,01/21/09 07:30:00 AM,75822,0.784,3.43,,,,,
4188,01/21/09 07:45:00 AM,75810,0.674,3.43,,,,,
4189,01/21/09 08:00:00 AM,75830,0.674,3.43,,,,,
4190,01/21/09 08:15:00 AM,75830,0.674,3.43,,,,,
4191,01/21/09 08:30:00 AM,75840,0.674,3.43,,,,,
4192,01/21/09 08:45:00 AM,75830,0.674,3.43,,,,,
4193,01/21/09 09:00:00 AM,75830,0.674,3.43,,,,,
4194,01/21/09 09:15:00 AM,75849,0.674,3.43,,,,,
4195,01/21/09 09:30:00 AM,75810,0.674,3.43,,,,,
4196,01/21/09 09:45:00 AM,75840,0.674,3.43,,,,,
4197,01/21/09 10:00:00 AM,75820,0.674,3.43,,,,,
4198,01/21/09 10:15:00 AM,75837,0.563,3.43,,,,,
4199,01/21/09 10:30:00 AM,75818,0.563,3.43,,,,,
4200,01/21/09 10:45:00 AM,75827,0.563,3.43,,,,,
4201,01/21/09 11:00:00 AM,75808,0.563,3.43,,,,,
4202,01/21/09 11:15:00 AM,75798,0.563,3.43,,,,,
4203,01/21/09 11:30:00 AM,75769,0.563,3.43,,,,,
4204,01/21/09 11:45:00 AM,75749,0.563,3.43,,,,,
4205,01/21/09 12:00:00 PM,75739,0.563,3.43,,,,,
4206,01/21/09 12:15:00 PM,75671,0.563,3.43,,,,,
4207,01/21/09 12:30:00 PM,75631,0.563,3.43,,,,,
4208,01/21/09 12:45:00 PM,75612,0.563,3.43,,,,,
4209,01/21/09 01:00:00 PM,75582,0.563,3.43,,,,,
4210,01/21/09 01:15:00 PM,75546,0.674,3.43,,,,,
4211,01/21/09 01:30:00 PM,75526,0.674,3.43,,,,,
4212,01/21/09 01:45:00 PM,75518,0.784,3.43,,,,,
4213,01/21/09 02:00:00 PM,75513,1.003,3.43,,,,,
4214,01/21/09 02:15:00 PM,75496,1.112,3.43,,,,,
4215,01/21/09 02:30:00 PM,75510,1.330,3.43,,,,,
4216,01/21/09 02:45:00 PM,75512,1.439,3.46,,,,,
4217,01/21/09 03:00:00 PM,75507,1.656,3.46,,,,,
4218,01/21/09 03:15:00 PM,75509,1.764,3.46,,,,,
4219,01/21/09 03:30:00 PM,75502,1.872,3.46,,,,,
4220,01/21/09 03:45:00 PM,75494,1.980,3.46,,,,,
4221,01/21/09 04:00:00 PM,75496,2.088,3.46,,,,,
4222,01/21/09 04:15:00 PM,75499,2.195,3.46,,,,,
4223,01/21/09 04:30:00 PM,75501,2.303,3.46,,,,,
4224,01/21/09 04:45:00 PM,75491,2.303,3.46,,,,,
4225,01/21/09 05:00:00 PM,75481,2.303,3.46,,,,,
4226,01/21/09 05:15:00 PM,75491,2.303,3.46,,,,,
4227,01/21/09 05:30:00 PM,75491,2.303,3.46,,,,,
4228,01/21/09 05:45:00 PM,75501,2.303,3.46,,,,,
4229,01/21/09 06:00:00 PM,75501,2.303,3.46,,,,,
4230,01/21/09 06:15:00 PM,75511,2.303,3.46,,,,,
4231,01/21/09 06:30:00 PM,75501,2.303,3.46,,,,,
4232,01/21/09 06:45:00 PM,75511,2.303,3.46,,,,,
4233,01/21/09 07:00:00 PM,75491,2.303,3.46,,,,,
4234,01/21/09 07:15:00 PM,75520,2.303,3.46,,,,,
4235,01/21/09 07:30:00 PM,75508,2.195,3.46,,,,,
4236,01/21/09 07:45:00 PM,75489,2.195,3.46,,,,,
4237,01/21/09 08:00:00 PM,75489,2.195,3.46,,,,,
4238,01/21/09 08:15:00 PM,75518,2.195,3.46,,,,,
4239,01/21/09 08:30:00 PM,75496,2.088,3.46,,,,,
4240,01/21/09 08:45:00 PM,75496,2.088,3.46,,,,,
4241,01/21/09 09:00:00 PM,75496,2.088,3.46,,,,,
4242,01/21/09 09:15:00 PM,75484,1.980,3.46,,,,,
4243,01/21/09 09:30:00 PM,75484,1.980,3.46,,,,,
4244,01/21/09 09:45:00 PM,75494,1.980,3.46,,,,,
4245,01/21/09 10:00:00 PM,75492,1.872,3.46,,,,,
4246,01/21/09 10:15:00 PM,75482,1.872,3.46,,,,,
4247,01/21/09 10:30:00 PM,75492,1.872,3.46,,,,,
4248,01/21/09 10:45:00 PM,75509,1.764,3.46,,,,,
4249,01/21/09 11:00:00 PM,75509,1.764,3.46,,,,,
4250,01/21/09 11:15:00 PM,75499,1.764,3.46,,,,,
4251,01/21/09 11:30:00 PM,75497,1.656,3.46,,,,,
4252,01/21/09 11:45:00 PM,75517,1.656,3.46,,,,,
